Individual ID,Age,Gender,Party Registration,Q1,Q2,Q3,Q4,Q5,Q6,Q7
3077,78,M,D,4,1,1,1,1,3,3
3078,62,F,R,4,2,3,1,2,2,3
3079,69,F,I,4,4,3,4,2,3,2
3080,84,F,R,1,1,3,1,1,3,3
3081,69,F,R,1,2,2,2,2,2,2
3082,68,F,R,1,4,2,2,2,2,2
3083,73,M,R,1,2,3,1,2,2,2
3084,64,M,D,2,4,1,2,1,3,1
3085,83,F,D,1,1,1,1,1,1,1
3086,72,M,R,1,2,2,2,2,2,2
3087,62,F,R,5,2,2,2,2,3,2
3088,70,F,R,1,1,1,1,1,2,3
3089,49,F,D,2,1,5,1,1,3,1
3090,58,F,D,1,1,1,1,1,1,1
3091,58,M,R,1,2,1,1,2,2,3
3092,58,F,I,4,2,2,2,2,2,2
3093,70,F,D,3,2,3,2,2,2,3
3094,65,M,D,1,1,1,1,1,1,1
3095,53,M,D,4,1,1,1,1,3,1
3096,44,F,D,1,2,1,1,2,2,2
3097,81,F,D,1,1,1,1,1,2,2
3098,55,M,R,1,2,2,2,2,2,2
3099,77,F,D,1,1,3,1,1,2,1
3100,82,M,D,1,2,3,1,2,2,2
3101,80,F,R,1,2,2,2,2,2,2
3102,40,F,R,4,2,2,2,1,2,2
3103,53,F,D,1,4,3,1,3,2,3
3104,87,F,D,2,1,2,1,1,2,1
3105,52,F,R,1,2,2,2,2,1,2
3106,70,F,R,1,2,2,1,2,2,2
3107,65,M,R,1,2,3,2,2,2,3
3108,78,M,D,3,1,5,3,1,3,1
3109,66,M,I,1,2,2,2,2,2,3
3110,79,F,R,1,2,3,4,2,2,2
3111,53,F,R,6,2,5,1,2,2,3
3112,78,F,R,2,1,1,1,1,2,1
3113,65,M,R,1,2,2,2,2,2,2
3114,75,M,R,1,2,2,2,2,2,2
3115,69,F,D,1,2,1,1,2,2,1
3116,93,F,R,6,1,1,2,1,3,3
3117,78,M,R,1,1,3,1,1,1,3
3118,72,F,D,1,1,1,1,1,1,1
3119,73,F,R,1,2,2,2,2,2,2
3120,61,F,I,2,2,2,2,2,2,2
3121,87,F,D,4,3,3,1,2,2,3
3122,53,F,R,1,2,3,1,2,2,3
3123,85,F,I,1,4,1,1,3,2,3
3124,83,M,R,6,2,2,2,2,2,3
3125,74,F,D,1,1,3,1,1,1,3
3126,89,F,I,1,1,1,1,1,1,3
3127,41,F,R,1,2,2,2,2,2,2
3128,71,F,D,2,1,1,1,1,1,1
3129,58,F,R,1,2,2,2,2,2,3
3130,70,M,R,1,2,3,2,1,2,2
3131,38,F,R,5,2,2,2,2,3,2
3132,75,F,I,1,2,2,2,2,2,3
3133,71,M,D,1,4,2,2,2,2,2
3134,66,F,I,1,2,3,1,2,2,3
3135,68,M,R,1,2,2,2,2,2,2
3136,52,F,D,1,1,1,1,1,3,1
3137,72,M,D,1,1,1,1,1,1,1
3138,66,M,D,2,1,1,1,1,1,1
3139,71,F,I,1,1,1,1,1,1,3
3140,80,F,D,1,2,3,2,2,2,1
3141,71,F,D,1,1,1,1,1,1,1
3142,57,M,D,1,1,1,1,1,2,1
3143,68,F,R,1,1,1,1,1,1,3
3144,68,F,D,1,1,1,1,1,1,3
3145,48,F,D,2,2,1,2,1,1,1
3146,65,F,D,3,1,5,1,2,2,3
3147,75,F,D,1,1,1,1,1,2,3
3148,50,F,D,1,2,2,2,2,2,3
3149,81,F,D,1,1,2,2,2,2,1
3150,74,M,I,1,2,1,1,2,2,3
3151,63,F,D,1,1,3,2,1,2,3
3152,57,F,I,1,1,3,2,1,2,3
3153,68,F,R,1,2,2,2,2,2,3
3154,83,F,I,1,1,1,2,1,2,3
3155,77,F,D,1,1,1,1,1,2,1
3156,69,M,R,2,2,2,2,2,2,2
3157,88,M,D,1,1,1,1,1,1,1
3158,84,F,R,1,2,2,2,2,2,2
3159,77,F,R,2,1,3,4,1,2,3
3160,75,F,R,1,2,2,2,2,2,2
3161,67,F,R,1,2,2,2,2,2,2
3162,59,F,D,1,2,2,2,2,2,1
3163,72,F,D,1,2,3,2,2,2,3
3164,68,F,D,3,1,2,2,1,2,1
3165,93,F,R,1,2,3,2,2,2,2
3166,64,F,I,1,1,1,1,1,2,3
3167,73,F,D,1,1,1,1,1,1,1
3168,67,M,D,1,1,1,1,1,2,3
3169,74,M,R,1,2,2,2,2,2,2
3170,72,F,I,1,2,3,2,2,2,3
3171,54,F,R,1,1,1,1,1,3,3
3172,59,F,D,1,1,3,4,1,1,1
3173,69,M,D,1,1,3,4,1,2,1
3174,55,F,D,2,1,3,1,1,1,3
3175,50,F,R,1,1,2,2,1,1,3
3176,67,M,D,1,1,2,2,1,2,2
3177,70,F,R,2,1,3,4,1,3,3
3178,58,M,I,4,4,5,4,2,2,3
3179,85,M,R,1,2,3,2,1,2,2
3180,54,F,D,1,1,1,1,1,2,1
3181,71,M,R,1,2,2,2,2,1,3
3182,71,F,R,1,2,5,2,2,2,2
3183,56,F,R,2,2,2,2,2,2,2
3184,45,M,D,1,1,1,1,1,2,3
3185,44,F,D,1,1,1,1,1,1,1
3186,59,F,R,6,2,5,2,2,2,2
3187,52,F,D,1,1,5,4,1,2,3
3188,74,M,D,1,1,1,1,1,1,1
3189,71,F,I,1,2,3,2,2,2,3
3190,73,M,R,1,2,2,2,2,2,3
3191,60,M,D,1,1,1,1,1,2,3
3192,95,F,R,4,1,1,1,1,1,3
3193,67,M,R,1,4,3,2,2,2,3
3194,67,F,D,1,1,1,1,1,1,1
3195,50,F,D,3,1,5,2,3,2,1
3196,54,F,I,3,2,2,2,2,2,2
3197,74,F,I,1,2,3,1,2,2,3
3198,84,F,R,1,4,3,1,2,2,2
3199,64,F,R,1,1,3,1,1,2,3
3200,64,M,D,1,1,1,1,1,1,1
3201,55,M,I,3,2,3,2,2,3,3
3202,81,F,R,1,4,3,1,2,2,2
3203,79,M,R,1,1,5,1,1,1,3
3204,84,F,I,2,1,2,1,1,3,3
3205,66,F,D,1,1,1,1,1,1,3
3206,79,F,D,1,1,1,1,1,1,1
3207,55,F,D,3,4,5,1,2,2,1
3208,64,F,I,2,4,3,4,1,2,3
3209,50,F,D,1,1,1,1,1,1,1
3210,86,M,R,1,2,2,2,2,2,2
3211,59,M,I,1,2,3,4,2,2,3
3212,73,F,R,1,2,2,2,2,2,2
3213,61,M,D,1,1,1,1,1,1,1
3214,63,M,D,1,1,1,1,2,1,1
3215,64,M,D,3,1,1,1,1,3,1
3216,69,F,D,1,1,1,1,1,1,1
3217,83,M,I,1,1,1,1,1,2,1
3218,58,M,R,1,2,2,2,2,2,2
3219,65,M,R,1,2,2,2,2,2,2
3220,58,F,R,2,2,2,2,1,2,2
3221,86,F,R,4,2,3,4,2,2,2
3222,88,F,D,2,4,5,1,1,2,1
3223,77,F,D,3,4,1,1,3,3,1
3224,57,F,R,3,1,5,3,1,2,2
3225,75,F,D,1,1,1,1,1,2,1
3226,52,F,R,3,2,3,2,2,2,3
3227,54,F,I,2,4,3,3,1,2,3
3228,87,F,I,1,1,1,1,1,1,3
3229,67,M,R,1,2,2,2,2,2,2
3230,92,F,R,1,2,2,2,2,2,2
3231,61,F,R,1,3,3,3,2,2,2
3232,73,M,D,1,1,1,1,1,1,1
3233,80,F,R,1,2,1,1,2,2,3
3234,60,M,D,2,1,3,2,1,2,1
3235,77,F,I,1,2,3,2,2,2,3
3236,54,M,R,3,2,3,2,2,2,2
3237,88,F,D,1,2,1,1,2,3,3
3238,43,F,I,1,4,3,2,2,2,3
3239,70,M,R,1,2,3,2,1,2,2
3240,45,F,R,3,1,1,1,1,2,2
3241,78,M,R,3,2,2,2,2,2,3
3242,53,F,I,1,4,1,1,2,2,3
3243,70,F,D,1,1,1,1,1,2,1
3244,80,F,R,1,2,2,2,2,2,2
3245,68,M,R,1,2,2,2,2,2,2
3246,53,F,R,1,2,2,2,2,2,2
3247,51,F,I,5,2,3,2,2,3,3
3248,83,F,D,5,1,1,1,1,3,1
3249,52,F,I,1,1,2,2,1,2,3
3250,69,F,D,1,1,1,1,1,1,1
3251,90,F,R,3,4,5,1,2,2,2
3252,57,F,R,1,2,3,2,2,2,2
3253,62,F,D,2,1,1,1,1,3,1
3254,80,M,R,3,2,2,2,2,2,2
3255,54,F,I,1,2,3,4,2,2,3
3256,59,F,D,3,1,1,1,1,1,1
3257,72,F,D,4,4,3,4,1,2,3
3258,78,M,R,4,1,1,2,1,1,1
3259,77,M,R,1,2,2,2,2,2,2
3260,65,F,R,1,2,3,4,2,2,3
3261,54,F,R,1,1,1,2,1,2,3
3262,64,F,D,1,1,1,1,1,1,1
3263,59,F,D,1,1,1,1,1,3,1
3264,55,F,I,1,2,3,4,2,2,3
3265,54,F,R,1,4,5,2,2,2,2
3266,62,M,D,1,1,1,1,1,3,1
3267,53,M,D,1,4,1,1,3,3,1
3268,63,M,D,1,1,1,1,1,1,1
3269,63,F,D,1,1,1,1,1,2,3
3270,51,F,R,1,2,2,2,2,2,2
3271,88,F,R,3,1,3,1,1,2,2
3272,83,F,D,2,1,1,1,1,1,1
3273,39,M,R,2,2,1,1,1,2,2
3274,47,F,I,1,1,1,1,1,2,3
3275,65,M,D,1,1,1,1,1,1,3
3276,53,F,R,1,2,2,2,3,2,2
3277,83,M,R,1,2,2,2,2,2,2
3278,78,M,R,1,2,2,2,2,2,3
3279,75,M,D,1,1,1,1,1,1,1
3280,67,F,I,2,1,5,4,1,2,3
3281,79,M,R,1,2,2,2,2,2,2
3282,70,F,D,1,1,1,1,1,1,1
3283,73,F,D,1,1,1,1,1,2,3
3284,51,F,D,1,1,1,1,1,1,1
3285,63,F,R,1,2,2,2,2,2,2
3286,75,F,R,1,1,2,2,1,2,2
3287,70,F,R,1,2,2,2,2,2,2
3288,65,F,D,1,1,5,1,1,1,1
3289,37,F,I,1,2,2,2,2,2,3
3290,68,F,I,1,1,1,1,1,1,1
3291,63,F,D,1,1,1,1,1,1,1
3292,56,F,I,2,2,3,1,2,3,3
3293,85,M,R,4,1,1,1,1,2,3
3294,79,F,D,1,1,1,1,1,1,1
3295,63,M,R,1,2,2,2,2,2,2
3296,59,F,I,1,1,1,1,1,1,1
3297,41,M,R,1,1,5,1,1,2,3
3298,94,F,R,3,4,3,1,2,3,2
3299,80,F,D,1,4,3,1,2,3,1
3300,77,F,R,5,4,3,2,2,2,3
3301,86,F,D,1,1,3,1,1,2,3
3302,61,F,R,1,2,5,2,2,2,2
3303,77,M,R,1,2,2,2,2,2,3
3304,91,M,R,1,2,2,2,2,2,2
3305,58,F,R,1,1,1,1,2,2,1
3306,73,F,R,6,2,6,4,2,2,3
3307,67,F,R,1,1,1,1,1,1,3
3308,70,F,R,1,2,2,2,2,2,2
3309,46,F,D,3,1,3,4,1,3,1
3310,50,F,D,1,1,2,2,1,2,3
3311,67,F,D,1,1,1,1,1,2,3
3312,47,F,R,1,2,3,2,2,2,2
3313,83,F,D,1,1,1,1,1,3,1
3314,60,F,R,2,2,2,2,1,2,2
3315,58,F,R,1,2,2,2,2,2,2
3316,71,M,D,3,2,3,1,2,2,3
3317,60,F,I,1,2,1,2,2,2,3
3318,60,M,D,1,1,1,1,1,2,1
3319,80,F,I,7,1,1,1,1,3,3
3320,84,F,D,1,1,1,1,1,2,1
3321,86,F,D,1,1,1,1,1,1,1
3322,72,F,R,1,1,3,1,1,2,3
3323,86,F,D,1,1,1,1,1,3,1
3324,66,F,I,1,1,1,1,2,3,1
3325,83,M,D,1,1,1,1,1,1,1
3326,85,F,D,2,2,2,2,2,2,3
3327,89,F,R,1,4,2,2,2,2,2
3328,82,F,D,1,1,3,1,1,2,3
3329,78,F,I,1,2,3,2,1,2,3
3330,91,F,R,1,2,2,2,2,2,2
3331,52,F,R,2,2,2,2,2,3,2
3332,52,M,D,1,1,3,4,1,3,3
3333,68,F,I,4,1,5,1,1,2,3
3334,71,F,D,1,1,3,4,1,2,1
3335,57,F,D,3,1,5,2,3,3,1
3336,81,F,R,1,2,2,2,2,2,2
3337,59,F,D,1,1,1,1,1,1,1
3338,38,F,I,3,4,2,2,3,2,3
3339,57,F,D,1,1,1,1,1,1,1
3340,72,F,D,1,1,1,1,1,3,1
3341,69,F,D,2,2,3,2,2,2,3
3342,85,F,D,3,2,3,2,2,2,1
3343,71,F,R,1,2,2,2,2,2,2
3344,67,M,R,1,2,2,2,2,2,2
3345,55,F,D,1,1,1,1,1,1,1
3346,65,F,D,1,1,3,1,1,1,1
3347,69,F,I,1,2,2,2,2,2,3
3348,48,F,R,2,2,3,1,2,2,2
3349,72,F,D,1,1,1,1,1,2,1
3350,68,M,R,1,2,2,2,2,2,2
3351,48,F,R,2,2,2,2,2,2,2
3352,59,M,D,1,1,1,1,1,1,3
3353,49,F,I,1,2,2,2,2,2,2
3354,62,F,I,2,1,5,1,1,1,1
3355,57,F,D,1,4,3,1,1,2,1
3356,82,F,R,2,2,1,1,2,2,2
3357,71,M,I,3,4,3,1,2,3,2
3358,76,F,R,2,4,1,1,2,3,2
3359,50,F,I,1,1,1,1,3,2,3
3360,80,F,R,3,2,2,2,2,2,2
3361,69,F,R,1,4,2,2,2,3,3
3362,78,F,D,1,1,1,1,1,1,1
3363,60,F,D,3,1,1,1,1,3,1
3364,45,M,D,6,1,1,1,1,1,1
3365,76,F,R,1,2,2,2,2,2,3
3366,82,F,D,1,2,3,1,2,2,3
3367,56,F,D,5,1,5,4,1,3,1
3368,70,F,I,4,2,3,2,2,2,3
3369,41,M,D,1,1,1,1,1,1,3
3370,66,F,I,1,2,1,1,2,2,3
3371,55,M,D,1,1,1,1,1,1,1
3372,44,M,R,1,2,3,2,2,2,2
3373,63,M,I,1,2,2,2,2,2,3
3374,46,F,I,1,2,5,1,2,3,3
3375,65,M,R,4,2,2,2,2,2,2
3376,67,M,D,2,1,3,4,3,1,1
3377,81,M,D,1,1,1,1,1,1,1
3378,66,F,D,1,1,1,1,1,2,1
3379,71,F,R,6,2,2,2,2,2,2
3380,47,F,D,1,1,1,1,1,1,1
3381,58,M,D,1,2,2,2,2,2,1
3382,67,F,D,1,1,1,1,1,1,1
3383,85,F,D,2,2,1,1,2,2,1
3384,82,M,D,3,1,1,1,1,2,1
3385,69,F,R,1,2,2,2,2,2,2
3386,71,F,D,1,1,1,1,1,2,1
3387,37,F,D,1,1,1,1,1,1,1
3388,79,F,R,1,1,1,1,1,1,1
3389,60,F,R,1,1,2,2,1,2,2
3390,64,F,R,1,1,1,1,1,1,2
3391,42,M,R,2,2,3,4,2,3,2
3392,48,F,R,1,1,3,2,1,2,2
3393,68,F,R,1,2,1,1,2,2,2
3394,37,F,I,1,2,3,2,2,2,3
3395,76,F,R,1,2,3,1,1,1,2
3396,71,M,D,1,2,2,2,2,3,2
3397,50,F,R,2,2,1,1,2,2,3
3398,70,F,R,1,2,2,2,2,2,2
3399,51,M,D,1,1,1,1,2,1,3
3400,65,M,I,2,2,2,2,2,2,2
3401,73,F,R,1,2,2,2,2,2,2
3402,64,F,D,1,1,1,1,1,1,3
3403,79,F,D,4,1,2,1,1,2,1
3404,76,M,D,1,1,3,1,1,2,1
3405,64,M,I,6,1,5,1,1,1,3
3406,76,M,R,1,2,2,2,2,2,2
3407,55,M,R,1,2,2,2,3,2,2
3408,72,M,R,1,4,4,4,2,2,2
3409,58,F,R,1,1,3,1,1,2,2
3410,72,F,D,1,1,3,1,1,2,3
3411,73,F,R,1,2,2,2,1,2,2
3412,62,F,I,2,2,2,2,2,2,2
3413,81,F,D,1,1,1,1,1,2,1
3414,83,M,D,1,1,1,1,1,1,1
3415,76,F,D,5,2,3,4,2,3,3
3416,62,F,D,1,2,2,2,2,2,2
3417,58,M,D,1,1,1,1,1,3,3
3418,84,F,D,2,4,5,2,2,2,3
3419,67,F,D,1,1,1,1,1,1,1
3420,69,F,D,1,1,1,1,1,3,1
3421,48,F,I,1,1,2,2,1,3,3
3422,57,M,I,1,1,1,1,1,1,3
3423,61,F,I,1,2,2,2,2,2,3
3424,78,F,D,1,1,3,1,1,3,3
3425,46,F,D,2,1,2,2,1,1,1
3426,65,F,R,2,2,2,2,2,2,2
3427,86,F,R,1,2,1,1,2,2,2
3428,71,F,R,1,2,2,2,2,2,3
3429,66,F,D,1,4,1,1,2,1,1
3430,77,F,R,1,2,3,1,2,2,3
3431,68,M,D,1,1,1,1,1,1,1
3432,77,F,D,2,2,1,1,2,3,3
3433,82,M,D,1,1,1,1,1,1,1
3434,80,M,R,1,4,2,2,2,2,2
3435,66,F,D,6,1,1,4,1,2,1
3436,89,M,D,1,1,1,1,1,1,1
3437,72,M,R,1,2,2,2,2,2,2
3438,66,M,R,3,2,5,2,1,2,3
3439,62,F,I,3,2,3,1,2,3,3
3440,65,M,R,2,2,2,2,2,2,2
3441,74,F,D,1,1,1,1,1,1,1
3442,57,F,I,1,2,3,2,2,2,3
3443,89,M,R,1,1,5,4,3,2,2
3444,62,F,D,1,1,2,2,1,2,3
3445,79,F,R,1,2,2,2,2,2,2
3446,72,M,I,1,1,1,1,1,1,3
3447,75,M,R,1,2,2,2,2,2,2
3448,71,M,D,1,1,1,1,1,3,3
3449,60,M,D,2,2,3,1,1,2,2
3450,75,M,R,1,1,2,2,1,2,2
3451,63,F,R,1,2,2,2,2,2,2
3452,63,M,R,1,2,2,2,2,2,2
3453,71,F,R,1,2,2,2,1,2,2
3454,86,M,R,1,2,2,2,3,2,2
3455,68,M,D,1,2,2,2,2,2,3
3456,67,F,D,1,1,1,1,1,1,1
3457,81,M,D,4,1,1,1,2,2,1
3458,85,F,R,1,2,1,4,2,2,2
3459,81,M,R,2,1,1,1,1,1,2
3460,73,F,R,1,2,2,2,2,2,2
3461,79,F,R,1,2,2,1,2,2,2
3462,57,F,D,1,1,1,1,1,2,1
3463,71,M,D,1,1,1,1,1,1,1
3464,62,M,R,1,2,2,2,2,2,2
3465,78,F,R,4,4,2,2,2,3,3
3466,84,F,D,1,1,5,1,1,3,1
3467,65,F,D,5,1,1,1,1,1,1
3468,54,F,R,1,2,2,2,2,2,2
3469,69,F,R,1,2,2,2,2,2,3
3470,69,M,R,4,2,3,2,2,2,3
3471,75,F,D,1,2,2,2,2,2,3
3472,73,F,R,1,1,1,1,1,1,3
3473,71,F,R,1,2,2,2,2,2,2
3474,85,M,D,5,1,3,4,1,3,1
3475,66,F,R,1,1,1,1,1,2,3
3476,79,F,D,1,1,1,1,1,1,1
3477,67,F,D,1,4,1,1,1,2,1
3478,53,F,I,1,2,2,2,2,2,3
3479,56,F,D,3,1,1,1,1,1,1
3480,66,F,I,1,2,2,2,2,2,2
3481,78,F,R,1,2,2,2,2,2,2
3482,55,M,D,1,1,1,1,1,2,3
3483,88,F,D,1,1,1,1,1,2,1
3484,95,F,R,3,2,2,2,1,2,3
3485,86,F,D,6,1,1,1,1,1,1
3486,70,M,R,1,4,2,2,2,2,3
3487,53,F,R,2,1,1,1,1,1,1
3488,79,F,R,1,2,3,1,2,2,2
3489,74,F,D,1,1,1,1,1,1,1
3490,73,F,R,1,2,3,2,2,2,2
3491,76,F,R,1,2,3,2,2,2,3
3492,61,M,D,1,1,1,1,1,1,1
3493,54,F,I,1,1,3,1,1,3,3
3494,74,F,I,1,1,1,1,1,1,3
3495,79,M,D,1,1,1,1,1,2,1
3496,71,M,D,1,1,1,1,2,2,3
3497,78,F,R,2,2,2,2,2,2,2
3498,64,F,D,1,1,1,1,1,2,1
3499,76,F,R,1,2,2,2,2,2,2
3500,73,F,R,3,1,3,2,1,2,3
3501,82,F,I,1,1,1,1,1,1,3
3502,81,M,D,1,4,1,1,3,3,3
3503,71,F,I,2,2,1,1,2,2,1
3504,74,M,R,1,2,3,4,2,2,3
3505,54,F,R,1,1,3,1,1,2,3
3506,42,F,D,1,1,1,1,1,1,3
3507,72,F,D,1,1,1,1,1,1,1
3508,68,F,R,1,2,2,2,2,2,2
3509,67,F,D,2,1,1,1,1,1,1
3510,77,F,I,1,2,3,2,2,2,3
3511,81,M,D,1,1,1,1,1,1,1
3512,79,F,R,1,2,2,2,2,2,2
3513,80,M,R,1,2,3,2,2,2,2
3514,82,F,R,1,1,2,2,2,2,2
3515,73,F,I,1,2,3,2,2,2,3
3516,53,F,D,5,1,1,1,1,1,1
3517,52,F,D,1,1,1,1,1,1,1
3518,72,M,D,1,1,1,1,1,1,1
3519,71,F,D,1,2,2,2,2,2,1
3520,79,F,R,1,1,1,1,2,2,2
3521,71,M,D,1,1,1,1,1,1,1
3522,70,F,R,1,1,1,1,1,2,3
3523,52,F,R,1,1,1,1,1,2,2
3524,57,M,D,4,2,3,1,2,2,1
3525,72,F,I,2,1,2,1,1,1,3
3526,79,F,I,1,2,2,2,2,2,2
3527,56,M,D,1,1,1,1,1,1,1
3528,75,M,D,1,1,1,1,1,1,1
3529,88,F,D,1,1,1,1,2,2,1
3530,77,F,R,2,2,2,2,2,2,2
3531,50,F,R,2,2,2,2,2,2,2
3532,89,F,D,4,1,1,1,1,1,1
3533,44,M,I,2,2,3,3,2,3,3
3534,28,F,I,1,1,1,1,1,2,1
3535,56,M,D,1,1,1,1,1,2,1
3536,64,F,D,4,1,1,1,1,1,1
3537,65,F,D,1,2,2,2,2,2,3
3538,47,F,R,6,2,2,2,2,2,2
3539,62,M,D,1,1,1,1,1,1,1
3540,81,M,I,1,1,1,1,1,1,1
3541,87,M,D,2,1,1,1,1,3,1
3542,69,M,D,1,1,1,1,1,3,1
3543,53,F,R,1,2,2,2,2,3,2
3544,81,F,I,1,4,3,2,2,2,3
3545,46,F,D,1,2,1,1,2,2,1
3546,84,F,D,4,1,1,1,1,3,1
3547,83,M,R,1,2,2,2,2,2,2
3548,68,F,R,1,1,2,2,1,1,3
3549,41,M,R,4,2,5,2,2,2,2
3550,59,F,D,1,4,1,1,3,3,1
3551,63,F,I,1,2,3,2,2,2,3
3552,76,M,D,2,2,2,1,2,1,1
3553,81,F,D,1,1,1,1,1,1,1
3554,65,F,R,1,2,3,2,2,5,2
3555,75,F,D,3,1,1,1,1,4,1
3556,62,F,I,3,1,5,1,1,3,3
3557,43,F,I,1,1,1,1,3,1,3
3558,87,F,R,1,2,2,2,2,2,3
3559,78,M,R,1,4,2,2,2,2,3
3560,62,M,D,1,1,2,2,1,2,1
3561,53,F,D,1,1,1,1,1,1,1
3562,75,F,R,1,2,2,2,2,2,2
3563,62,M,R,3,1,1,1,1,2,1
3564,57,F,R,4,1,3,2,1,2,3
3565,76,F,R,6,2,2,2,2,2,2
3566,81,F,D,1,1,1,1,1,1,1
3567,69,M,R,6,2,3,2,2,2,2
3568,62,F,R,1,2,2,2,2,2,2
3569,64,M,R,1,2,2,2,2,2,3
3570,73,F,D,1,1,1,1,2,1,1
3571,98,F,D,1,1,1,1,1,3,1
3572,56,F,R,1,1,3,1,1,2,3
3573,57,F,D,1,1,3,1,1,2,3
3574,67,F,D,1,1,1,1,1,1,1
3575,56,M,R,2,2,1,1,2,3,2
3576,57,F,I,2,1,2,2,1,2,3
3577,58,M,R,1,2,3,2,2,2,2
3578,54,M,R,1,2,2,2,2,2,2
3579,78,F,R,1,2,2,2,2,2,2
3580,64,F,I,1,2,3,4,2,2,4
3581,74,F,R,1,4,3,2,2,2,2
3582,56,M,R,3,1,3,1,1,3,3
3583,81,F,R,2,1,3,4,1,2,3
3584,39,M,R,1,1,2,2,1,2,2
3585,91,M,R,1,2,2,2,2,2,2
3586,28,F,D,1,1,1,1,1,1,3
3587,89,F,R,1,1,1,1,3,3,3
3588,90,F,D,4,4,3,4,2,3,3
3589,75,F,R,1,2,2,2,2,2,2
3590,76,F,R,1,2,2,2,2,2,3
3591,60,F,I,1,2,2,2,2,1,3
3592,96,M,D,2,1,1,1,1,1,3
3593,50,F,D,1,2,2,2,2,2,3
3594,54,F,I,1,2,2,2,2,2,3
3595,79,F,D,1,1,1,1,1,1,1
3596,73,F,D,1,1,1,1,1,3,1
3597,66,F,I,1,1,1,1,1,2,3
3598,62,F,R,1,2,2,2,2,2,2
3599,73,F,R,1,2,3,2,2,4,2
3600,82,F,D,4,2,3,4,1,1,1
3601,61,F,R,4,2,1,1,2,3,3
3602,76,F,D,1,1,1,1,1,3,1
3603,63,M,R,2,2,2,2,2,2,2
3604,50,F,D,1,1,1,1,1,1,1
3605,49,F,R,3,4,1,1,2,3,2
3606,69,F,D,1,1,1,1,1,2,1
3607,85,M,R,1,2,1,2,2,2,2
3608,45,M,I,6,1,1,1,1,2,3
3609,71,F,R,1,1,1,1,1,2,3
3610,53,F,I,1,2,2,2,2,2,3
3611,79,F,R,1,1,1,1,1,1,3
3612,90,F,R,1,2,2,2,2,2,2
3613,91,M,R,6,4,2,4,3,2,3
3614,60,M,R,1,4,2,2,2,2,2
3615,70,F,D,1,1,1,1,1,1,1
3616,79,F,D,1,1,1,1,1,1,1
3617,80,F,D,3,4,5,2,2,2,1
3618,91,F,D,3,2,1,2,2,2,3
3619,70,M,R,1,1,3,4,1,1,1
3620,53,M,R,1,4,5,2,2,2,3
3621,66,F,R,1,2,3,1,2,2,3
3622,61,M,R,2,1,2,2,1,2,3
3623,65,M,I,2,1,1,1,1,1,3
3624,73,M,R,1,1,1,1,1,2,3
3625,79,F,I,1,4,3,4,2,2,3
3626,63,M,D,3,1,1,1,1,3,1
3627,83,M,R,1,2,2,2,2,2,2
3628,65,M,R,1,1,1,1,1,1,1
3629,76,F,R,1,2,3,1,2,2,3
3630,60,M,I,1,2,3,1,2,2,3
3631,55,M,I,1,1,1,1,1,3,3
3632,62,F,D,1,1,3,1,1,2,1
3633,39,F,I,1,2,3,2,2,2,3
3634,78,F,D,1,2,1,1,2,2,3
3635,74,M,R,1,2,2,2,2,2,2
3636,70,M,D,1,1,3,1,1,4,1
3637,66,M,D,2,2,5,1,1,2,1
3638,58,F,D,1,1,1,1,1,1,1
3639,58,F,I,1,2,2,2,2,2,3
3640,67,M,R,1,2,1,1,2,2,2
3641,61,F,R,1,2,2,2,2,2,2
3642,66,M,D,1,2,1,1,2,2,2
3643,45,F,D,4,4,3,1,1,1,1
3644,69,M,D,1,1,1,1,1,1,3
3645,47,F,R,2,2,2,2,2,2,2
3646,73,F,R,4,2,2,2,2,2,3
3647,73,M,I,2,2,3,2,1,2,3
3648,63,F,R,1,4,3,4,2,2,2
3649,65,F,D,3,1,1,1,1,2,1
3650,65,F,D,1,2,2,2,2,2,2
3651,82,F,R,2,2,2,1,2,2,2
3652,61,F,R,5,2,2,2,2,3,2
3653,67,M,I,6,2,2,2,1,2,1
3654,65,F,R,1,2,2,2,2,2,2
3655,86,F,R,1,1,3,2,1,2,2
3656,86,F,R,1,2,5,2,2,2,2
3657,62,F,R,1,2,2,2,2,2,3
3658,59,M,D,2,1,1,1,1,3,1
3659,71,F,R,1,4,3,1,1,2,3
3660,67,F,D,1,1,1,1,1,2,1
3661,41,F,D,1,1,3,1,1,2,1
3662,63,F,R,1,2,2,2,2,2,2
3663,56,F,R,1,2,2,2,2,2,3
3664,65,F,D,1,1,1,1,1,1,3
3665,65,F,D,2,1,2,2,1,2,3
3666,86,F,D,1,1,1,1,1,1,1
3667,63,F,R,2,2,2,2,1,2,2
3668,56,M,D,1,2,1,1,2,2,3
3669,79,M,D,1,1,5,1,1,2,1
3670,45,F,R,1,2,1,1,2,2,2
3671,74,M,D,1,1,1,1,1,1,1
3672,38,M,R,3,2,2,2,2,2,2
3673,62,F,R,1,2,1,1,2,1,3
3674,65,F,D,1,1,1,1,1,1,3
3675,81,M,D,1,1,3,1,1,3,1
3676,64,F,D,2,1,2,2,1,2,1
3677,74,M,D,1,1,1,1,1,2,1
3678,47,M,D,4,1,1,1,1,1,1
3679,61,F,I,1,1,1,1,1,1,3
3680,59,M,D,5,1,5,4,1,3,3
3681,80,F,R,2,2,3,2,1,2,2
3682,91,F,R,1,1,2,2,1,2,2
